,text,label,matches
125,"[',', 'and', 'pushing', 'the', 'paper', 'towards', 'Harriet', '--', ""''"", 'it', 'is', 'for', 'you', '.', 'Take', 'your', 'own', '.', ""''"", 'But', 'Harriet', 'was', 'in', 'a', 'tremor', ',', 'and', 'could', 'not', 'touch', 'it', ';', 'and', 'Emma', ',', 'never', 'loth', 'to', 'be', 'first', ',', 'was', 'obliged', 'to', 'examine', 'it', 'herself', '.', 'To', 'Miss', '--', 'CHARADE', '.', 'My', 'first', 'displays', 'the', 'wealth', 'and', 'pomp', 'of', 'kings', ',', 'Lords', 'of', 'the', 'earth', '!', 'their', 'luxury', 'and', 'ease', '.', 'Another', 'view', 'of', 'man', ',', 'my', 'second', 'brings', ',', 'Behold', 'him', 'there', ',', 'the', 'monarch', 'of', 'the', 'seas', '!', 'But', 'ah', '!', 'united', ',', 'what', 'reverse', 'we']",b,[]
126,"['and', 'hardly', 'able', 'to', 'speak', ',', 'had', 'just', 'strength', 'enough', 'to', 'reach', 'Hartfield', ',', 'before', 'her', 'spirits', 'were', 'quite', 'overcome', '.', 'It', 'was', 'his', 'idea', 'to', 'bring', 'her', 'to', 'Hartfield', ':', 'he', 'had', 'thought', 'of', 'no', 'other', 'place', '.', 'This', 'was', 'the', 'amount', 'of', 'the', 'whole', 'story', ',', '--', 'of', 'his', 'communication', 'and', 'of', 'Harriet', ""'s"", 'as', 'soon', 'as', 'she', 'had', 'recovered', 'her', 'senses', 'and', 'speech.', '--', 'He', 'dared', 'not', 'stay', 'longer', 'than', 'to', 'see', 'her', 'well', ';', 'these', 'several', 'delays', 'left', 'him', 'not', 'another', 'minute', 'to', 'lose', ';', 'and', 'Emma', 'engaging', 'to', 'give', 'assurance', 'of', 'her', 'safety', 'to', 'Mrs.']",b,[]
127,"[',', 'other', 'feelings', 'arose', '.', 'She', 'had', 'taken', 'up', 'a', 'wrong', 'idea', ',', 'fancying', 'it', 'was', 'a', 'mother', 'and', 'daughter', ',', 'a', 'son', 'and', 'son', ""'s"", 'wife', ',', 'who', 'all', 'lived', 'together', ';', 'but', 'when', 'it', 'appeared', 'that', 'the', 'Mr.', 'Martin', ',', 'who', 'bore', 'a', 'part', 'in', 'the', 'narrative', ',', 'and', 'was', 'always', 'mentioned', 'with', 'approbation', 'for', 'his', 'great', 'good-nature', 'in', 'doing', 'something', 'or', 'other', ',', 'was', 'a', 'single', 'man', ';', 'that', 'there', 'was', 'no', 'young', 'Mrs.', 'Martin', ',', 'no', 'wife', 'in', 'the', 'case', ';', 'she', 'did', 'suspect', 'danger', 'to', 'her', 'poor', 'little', 'friend', 'from', 'all', 'this', 'hospitality', 'and', 'kindness']",b,[]
128,"['coming', ',', 'I', 'assure', 'you', ':', 'yes', ',', 'indeed', ',', 'on', 'purpose', 'to', 'wait', 'on', 'you', 'all', '.', ""''"", 'And', 'putting', 'up', 'her', 'hand', 'to', 'screen', 'her', 'words', 'from', 'Emma', '--', ""''"", 'A', 'congratulatory', 'visit', ',', 'you', 'know.', '--', 'Oh', '!', 'yes', ',', 'quite', 'indispensable', '.', ""''"", 'Miss', 'Bates', 'looked', 'about', 'her', ',', 'so', 'happily', '!', '--', ""''"", 'He', 'promised', 'to', 'come', 'to', 'me', 'as', 'soon', 'as', 'he', 'could', 'disengage', 'himself', 'from', 'Knightley', ';', 'but', 'he', 'and', 'Knightley', 'are', 'shut', 'up', 'together', 'in', 'deep', 'consultation.', '--', 'Mr', '.', 'E.', 'is', 'Knightley', ""'s"", 'right', 'hand', '.', ""''"", 'Emma', 'would', 'not', 'have']",b,[]
129,"['the', 'evening', 'before', ',', 'from', 'the', 'infant', ""'s"", 'appearing', 'not', 'quite', 'well', '.', 'She', 'believed', 'she', 'had', 'been', 'foolish', ',', 'but', 'it', 'had', 'alarmed', 'her', ',', 'and', 'she', 'had', 'been', 'within', 'half', 'a', 'minute', 'of', 'sending', 'for', 'Mr.', 'Perry', '.', 'Perhaps', 'she', 'ought', 'to', 'be', 'ashamed', ',', 'but', 'Mr.', 'Weston', 'had', 'been', 'almost', 'as', 'uneasy', 'as', 'herself.', '--', 'In', 'ten', 'minutes', ',', 'however', ',', 'the', 'child', 'had', 'been', 'perfectly', 'well', 'again', '.', 'This', 'was', 'her', 'history', ';', 'and', 'particularly', 'interesting', 'it', 'was', 'to', 'Mr.', 'Woodhouse', ',', 'who', 'commended', 'her', 'very', 'much', 'for', 'thinking', 'of', 'sending', 'for', 'Perry', ',', 'and', 'only']",b,[]
130,"['her', 'mother', 'and', 'herself', ';', 'and', 'Jane', ""'s"", 'offences', 'rose', 'again', '.', 'They', 'had', 'music', ';', 'Emma', 'was', 'obliged', 'to', 'play', ';', 'and', 'the', 'thanks', 'and', 'praise', 'which', 'necessarily', 'followed', 'appeared', 'to', 'her', 'an', 'affectation', 'of', 'candour', ',', 'an', 'air', 'of', 'greatness', ',', 'meaning', 'only', 'to', 'shew', 'off', 'in', 'higher', 'style', 'her', 'own', 'very', 'superior', 'performance', '.', 'She', 'was', ',', 'besides', ',', 'which', 'was', 'the', 'worst', 'of', 'all', ',', 'so', 'cold', ',', 'so', 'cautious', '!', 'There', 'was', 'no', 'getting', 'at', 'her', 'real', 'opinion', '.', 'Wrapt', 'up', 'in', 'a', 'cloak', 'of', 'politeness', ',', 'she', 'seemed', 'determined', 'to', 'hazard', 'nothing', '.', 'She']",b,[]
131,"['at', 'Weymouth', '.', 'But', 'the', 'sight', 'of', 'Mr.', 'Knightley', 'among', 'the', 'most', 'attentive', ',', 'soon', 'drew', 'away', 'half', 'Emma', ""'s"", 'mind', ';', 'and', 'she', 'fell', 'into', 'a', 'train', 'of', 'thinking', 'on', 'the', 'subject', 'of', 'Mrs.', 'Weston', ""'s"", 'suspicions', ',', 'to', 'which', 'the', 'sweet', 'sounds', 'of', 'the', 'united', 'voices', 'gave', 'only', 'momentary', 'interruptions', '.', 'Her', 'objections', 'to', 'Mr.', 'Knightley', ""'s"", 'marrying', 'did', 'not', 'in', 'the', 'least', 'subside', '.', 'She', 'could', 'see', 'nothing', 'but', 'evil', 'in', 'it', '.', 'It', 'would', 'be', 'a', 'great', 'disappointment', 'to', 'Mr.', 'John', 'Knightley', ';', 'consequently', 'to', 'Isabella', '.', 'A', 'real', 'injury', 'to', 'the', 'children', '--', 'a', 'most']",b,[]
132,"[',', 'to', 'yield', 'only', 'to', 'herself', '.', 'Harriet', ',', 'necessarily', 'drawn', 'away', 'by', 'her', 'engagements', 'with', 'the', 'Martins', ',', 'was', 'less', 'and', 'less', 'at', 'Hartfield', ';', 'which', 'was', 'not', 'to', 'be', 'regretted.', '--', 'The', 'intimacy', 'between', 'her', 'and', 'Emma', 'must', 'sink', ';', 'their', 'friendship', 'must', 'change', 'into', 'a', 'calmer', 'sort', 'of', 'goodwill', ';', 'and', ',', 'fortunately', ',', 'what', 'ought', 'to', 'be', ',', 'and', 'must', 'be', ',', 'seemed', 'already', 'beginning', ',', 'and', 'in', 'the', 'most', 'gradual', ',', 'natural', 'manner', '.', 'Before', 'the', 'end', 'of', 'September', ',', 'Emma', 'attended', 'Harriet', 'to', 'church', ',', 'and', 'saw', 'her', 'hand', 'bestowed', 'on', 'Robert', 'Martin', 'with']",b,[]
133,"['more', 'fit', 'to', 'be', 'done', ',', 'than', 'to', 'go', 'to', 'Mrs.', 'Goddard', '?', 'I', 'assured', 'him', 'that', 'I', 'could', 'not', '.', 'Then', ',', 'he', 'said', ',', 'he', 'would', 'endeavour', 'to', 'see', 'her', 'in', 'the', 'course', 'of', 'this', 'day', '.', ""''"", '``', 'I', 'am', 'perfectly', 'satisfied', ',', ""''"", 'replied', 'Emma', ',', 'with', 'the', 'brightest', 'smiles', ',', ""''"", 'and', 'most', 'sincerely', 'wish', 'them', 'happy', '.', ""''"", '``', 'You', 'are', 'materially', 'changed', 'since', 'we', 'talked', 'on', 'this', 'subject', 'before', '.', ""''"", '``', 'I', 'hope', 'so', '--', 'for', 'at', 'that', 'time', 'I', 'was', 'a', 'fool', '.', ""''"", '``', 'And', 'I', 'am', 'changed', 'also', ';']",b,[]
134,"['His', 'perception', 'of', 'the', 'striking', 'improvement', 'of', 'Harriet', ""'s"", 'manner', ',', 'since', 'her', 'introduction', 'at', 'Hartfield', ',', 'was', 'not', 'one', 'of', 'the', 'least', 'agreeable', 'proofs', 'of', 'his', 'growing', 'attachment', '.', '``', 'You', 'have', 'given', 'Miss', 'Smith', 'all', 'that', 'she', 'required', ',', ""''"", 'said', 'he', ';', ""''"", 'you', 'have', 'made', 'her', 'graceful', 'and', 'easy', '.', 'She', 'was', 'a', 'beautiful', 'creature', 'when', 'she', 'came', 'to', 'you', ',', 'but', ',', 'in', 'my', 'opinion', ',', 'the', 'attractions', 'you', 'have', 'added', 'are', 'infinitely', 'superior', 'to', 'what', 'she', 'received', 'from', 'nature', '.', ""''"", '``', 'I', 'am', 'glad', 'you', 'think', 'I', 'have', 'been', 'useful', 'to', 'her', ';']",b,[]
135,"['is', 'with', ';', 'but', 'in', 'good', 'hands', 'she', 'will', 'turn', 'out', 'a', 'valuable', 'woman', '.', ""''"", '``', 'I', 'am', 'glad', 'you', 'think', 'so', ';', 'and', 'the', 'good', 'hands', ',', 'I', 'hope', ',', 'may', 'not', 'be', 'wanting', '.', ""''"", '``', 'Come', ',', ""''"", 'said', 'he', ',', '``', 'you', 'are', 'anxious', 'for', 'a', 'compliment', ',', 'so', 'I', 'will', 'tell', 'you', 'that', 'you', 'have', 'improved', 'her', '.', 'You', 'have', 'cured', 'her', 'of', 'her', 'school-girl', ""'s"", 'giggle', ';', 'she', 'really', 'does', 'you', 'credit', '.', ""''"", '``', 'Thank', 'you', '.', 'I', 'should', 'be', 'mortified', 'indeed', 'if', 'I', 'did', 'not', 'believe', 'I', 'had', 'been', 'of', 'some']",b,[]
136,"['deal', 'of', 'vivacity', 'in', 'my', 'own', 'way', ',', 'but', 'I', 'really', 'must', 'be', 'allowed', 'to', 'judge', 'when', 'to', 'speak', 'and', 'when', 'to', 'hold', 'my', 'tongue', '.', 'Pass', 'us', ',', 'if', 'you', 'please', ',', 'Mr.', 'Churchill', '.', 'Pass', 'Mr.', 'E.', ',', 'Knightley', ',', 'Jane', ',', 'and', 'myself', '.', 'We', 'have', 'nothing', 'clever', 'to', 'say', '--', 'not', 'one', 'of', 'us', '.', '``', 'Yes', ',', 'yes', ',', 'pray', 'pass', '_me_', ',', ""''"", 'added', 'her', 'husband', ',', 'with', 'a', 'sort', 'of', 'sneering', 'consciousness', ';', '``', '_I_', 'have', 'nothing', 'to', 'say', 'that', 'can', 'entertain', 'Miss', 'Woodhouse', ',', 'or', 'any', 'other', 'young', 'lady', '.', 'An', 'old']",b,[]
137,"['of', 'action', ',', 'and', 'inequality', 'of', 'powers', ';', 'and', 'it', 'mortified', 'her', 'that', 'she', 'was', 'given', 'so', 'little', 'credit', 'for', 'proper', 'feeling', ',', 'or', 'esteemed', 'so', 'little', 'worthy', 'as', 'a', 'friend', ':', 'but', 'she', 'had', 'the', 'consolation', 'of', 'knowing', 'that', 'her', 'intentions', 'were', 'good', ',', 'and', 'of', 'being', 'able', 'to', 'say', 'to', 'herself', ',', 'that', 'could', 'Mr.', 'Knightley', 'have', 'been', 'privy', 'to', 'all', 'her', 'attempts', 'of', 'assisting', 'Jane', 'Fairfax', ',', 'could', 'he', 'even', 'have', 'seen', 'into', 'her', 'heart', ',', 'he', 'would', 'not', ',', 'on', 'this', 'occasion', ',', 'have', 'found', 'any', 'thing', 'to', 'reprove', '.', 'CHAPTER', 'X', 'One', 'morning', ',', 'about']",b,[]
138,"['by', 'him', 'in', 'expressing', 'his', 'discontent', '.', '``', 'A', 'man', ',', ""''"", 'said', 'he', ',', '``', 'must', 'have', 'a', 'very', 'good', 'opinion', 'of', 'himself', 'when', 'he', 'asks', 'people', 'to', 'leave', 'their', 'own', 'fireside', ',', 'and', 'encounter', 'such', 'a', 'day', 'as', 'this', ',', 'for', 'the', 'sake', 'of', 'coming', 'to', 'see', 'him', '.', 'He', 'must', 'think', 'himself', 'a', 'most', 'agreeable', 'fellow', ';', 'I', 'could', 'not', 'do', 'such', 'a', 'thing', '.', 'It', 'is', 'the', 'greatest', 'absurdity', '--', 'Actually', 'snowing', 'at', 'this', 'moment', '!', '--', 'The', 'folly', 'of', 'not', 'allowing', 'people', 'to', 'be', 'comfortable', 'at', 'home', '--', 'and', 'the', 'folly', 'of', 'people', ""'s"", 'not']",b,[]
139,"['but', 'when', 'he', 'took', 'out', 'his', 'pencil', ',', 'there', 'was', 'so', 'little', 'lead', 'that', 'he', 'soon', 'cut', 'it', 'all', 'away', ',', 'and', 'it', 'would', 'not', 'do', ',', 'so', 'you', 'lent', 'him', 'another', ',', 'and', 'this', 'was', 'left', 'upon', 'the', 'table', 'as', 'good', 'for', 'nothing', '.', 'But', 'I', 'kept', 'my', 'eye', 'on', 'it', ';', 'and', ',', 'as', 'soon', 'as', 'I', 'dared', ',', 'caught', 'it', 'up', ',', 'and', 'never', 'parted', 'with', 'it', 'again', 'from', 'that', 'moment', '.', ""''"", '``', 'I', 'do', 'remember', 'it', ',', ""''"", 'cried', 'Emma', ';', '``', 'I', 'perfectly', 'remember', 'it.', '--', 'Talking', 'about', 'spruce-beer.', '--', 'Oh', '!', 'yes', '--']",b,[]
140,"['to', 'say', 'she', 'thought', 'the', 'kitchen', 'chimney', 'wanted', 'sweeping', '.', 'Oh', ',', 'said', 'I', ',', 'Patty', 'do', 'not', 'come', 'with', 'your', 'bad', 'news', 'to', 'me', '.', 'Here', 'is', 'the', 'rivet', 'of', 'your', 'mistress', ""'s"", 'spectacles', 'out', '.', 'Then', 'the', 'baked', 'apples', 'came', 'home', ',', 'Mrs.', 'Wallis', 'sent', 'them', 'by', 'her', 'boy', ';', 'they', 'are', 'extremely', 'civil', 'and', 'obliging', 'to', 'us', ',', 'the', 'Wallises', ',', 'always', '--', 'I', 'have', 'heard', 'some', 'people', 'say', 'that', 'Mrs.', 'Wallis', 'can', 'be', 'uncivil', 'and', 'give', 'a', 'very', 'rude', 'answer', ',', 'but', 'we', 'have', 'never', 'known', 'any', 'thing', 'but', 'the', 'greatest', 'attention', 'from', 'them', '.', 'And']",b,[]
141,"['happened', 'which', 'she', 'was', 'longing', 'to', 'tell', '.', 'Half', 'a', 'minute', 'brought', 'it', 'all', 'out', '.', 'She', 'had', 'heard', ',', 'as', 'soon', 'as', 'she', 'got', 'back', 'to', 'Mrs.', 'Goddard', ""'s"", ',', 'that', 'Mr.', 'Martin', 'had', 'been', 'there', 'an', 'hour', 'before', ',', 'and', 'finding', 'she', 'was', 'not', 'at', 'home', ',', 'nor', 'particularly', 'expected', ',', 'had', 'left', 'a', 'little', 'parcel', 'for', 'her', 'from', 'one', 'of', 'his', 'sisters', ',', 'and', 'gone', 'away', ';', 'and', 'on', 'opening', 'this', 'parcel', ',', 'she', 'had', 'actually', 'found', ',', 'besides', 'the', 'two', 'songs', 'which', 'she', 'had', 'lent', 'Elizabeth', 'to', 'copy', ',', 'a', 'letter', 'to', 'herself', ';', 'and', 'this']",b,[]
142,"['not', 'injured', 'me', '.', 'I', 'have', 'never', 'been', 'attached', 'to', 'him', '.', 'And', 'now', 'I', 'can', 'tolerably', 'comprehend', 'his', 'behaviour', '.', 'He', 'never', 'wished', 'to', 'attach', 'me', '.', 'It', 'was', 'merely', 'a', 'blind', 'to', 'conceal', 'his', 'real', 'situation', 'with', 'another.', '--', 'It', 'was', 'his', 'object', 'to', 'blind', 'all', 'about', 'him', ';', 'and', 'no', 'one', ',', 'I', 'am', 'sure', ',', 'could', 'be', 'more', 'effectually', 'blinded', 'than', 'myself', '--', 'except', 'that', 'I', 'was', '_not_', 'blinded', '--', 'that', 'it', 'was', 'my', 'good', 'fortune', '--', 'that', ',', 'in', 'short', ',', 'I', 'was', 'somehow', 'or', 'other', 'safe', 'from', 'him', '.', ""''"", 'She', 'had', 'hoped', 'for']",b,[]
143,"['nothing', 'mysteriously', '.', ""''"", '``', 'I', 'have', 'heard', 'him', 'lamenting', 'her', 'having', 'no', 'instrument', 'repeatedly', ';', 'oftener', 'than', 'I', 'should', 'suppose', 'such', 'a', 'circumstance', 'would', ',', 'in', 'the', 'common', 'course', 'of', 'things', ',', 'occur', 'to', 'him', '.', ""''"", '``', 'Very', 'well', ';', 'and', 'if', 'he', 'had', 'intended', 'to', 'give', 'her', 'one', ',', 'he', 'would', 'have', 'told', 'her', 'so', '.', ""''"", '``', 'There', 'might', 'be', 'scruples', 'of', 'delicacy', ',', 'my', 'dear', 'Emma', '.', 'I', 'have', 'a', 'very', 'strong', 'notion', 'that', 'it', 'comes', 'from', 'him', '.', 'I', 'am', 'sure', 'he', 'was', 'particularly', 'silent', 'when', 'Mrs.', 'Cole', 'told', 'us', 'of', 'it', 'at', 'dinner']",b,[]
144,"['``', 'It', 'is', 'certainly', 'very', 'well', 'regulated', '.', ""''"", '``', 'So', 'seldom', 'that', 'any', 'negligence', 'or', 'blunder', 'appears', '!', 'So', 'seldom', 'that', 'a', 'letter', ',', 'among', 'the', 'thousands', 'that', 'are', 'constantly', 'passing', 'about', 'the', 'kingdom', ',', 'is', 'even', 'carried', 'wrong', '--', 'and', 'not', 'one', 'in', 'a', 'million', ',', 'I', 'suppose', ',', 'actually', 'lost', '!', 'And', 'when', 'one', 'considers', 'the', 'variety', 'of', 'hands', ',', 'and', 'of', 'bad', 'hands', 'too', ',', 'that', 'are', 'to', 'be', 'deciphered', ',', 'it', 'increases', 'the', 'wonder', '.', ""''"", '``', 'The', 'clerks', 'grow', 'expert', 'from', 'habit.', '--', 'They', 'must', 'begin', 'with', 'some', 'quickness', 'of', 'sight', 'and', 'hand', ',']",b,[]
145,"[';', 'but', 'we', 'must', 'not', 'rest', 'our', 'claims', 'on', 'that', 'distinction', '.', 'Many', 'counties', ',', 'I', 'believe', ',', 'are', 'called', 'the', 'garden', 'of', 'England', ',', 'as', 'well', 'as', 'Surry', '.', ""''"", '``', 'No', ',', 'I', 'fancy', 'not', ',', ""''"", 'replied', 'Mrs.', 'Elton', ',', 'with', 'a', 'most', 'satisfied', 'smile', '.', ""''"", 'I', 'never', 'heard', 'any', 'county', 'but', 'Surry', 'called', 'so', '.', ""''"", 'Emma', 'was', 'silenced', '.', '``', 'My', 'brother', 'and', 'sister', 'have', 'promised', 'us', 'a', 'visit', 'in', 'the', 'spring', ',', 'or', 'summer', 'at', 'farthest', ',', ""''"", 'continued', 'Mrs.', 'Elton', ';', '``', 'and', 'that', 'will', 'be', 'our', 'time', 'for', 'exploring', '.', 'While']",b,[]
146,"['in', 'the', 'smallest', 'degree', 'connected', 'with', 'any', 'human', 'being', 'of', 'the', 'name', 'of', 'Knightley', '.', ""''"", 'Emma', ""'s"", 'courage', 'returned', ',', 'and', 'she', 'walked', 'on', '.', '``', 'I', 'was', 'wrong', ',', ""''"", 'he', 'continued', ',', '``', 'in', 'talking', 'of', 'its', 'being', '_broke_', 'to', 'you', '.', 'I', 'should', 'not', 'have', 'used', 'the', 'expression', '.', 'In', 'fact', ',', 'it', 'does', 'not', 'concern', 'you', '--', 'it', 'concerns', 'only', 'myself', ',', '--', 'that', 'is', ',', 'we', 'hope.', '--', 'Humph', '!', '--', 'In', 'short', ',', 'my', 'dear', 'Emma', ',', 'there', 'is', 'no', 'occasion', 'to', 'be', 'so', 'uneasy', 'about', 'it', '.', 'I', 'do', ""n't"", 'say', 'that']",b,[]
147,"['he', ',', 'smiling', ',', '``', 'they', 'are', 'paid', 'for', 'it', '.', 'That', 'is', 'the', 'key', 'to', 'a', 'great', 'deal', 'of', 'capacity', '.', 'The', 'public', 'pays', 'and', 'must', 'be', 'served', 'well', '.', ""''"", 'The', 'varieties', 'of', 'handwriting', 'were', 'farther', 'talked', 'of', ',', 'and', 'the', 'usual', 'observations', 'made', '.', '``', 'I', 'have', 'heard', 'it', 'asserted', ',', ""''"", 'said', 'John', 'Knightley', ',', '``', 'that', 'the', 'same', 'sort', 'of', 'handwriting', 'often', 'prevails', 'in', 'a', 'family', ';', 'and', 'where', 'the', 'same', 'master', 'teaches', ',', 'it', 'is', 'natural', 'enough', '.', 'But', 'for', 'that', 'reason', ',', 'I', 'should', 'imagine', 'the', 'likeness', 'must', 'be', 'chiefly', 'confined', 'to', 'the']",b,[]
148,"['had', 'been', '.', 'Absence', ',', 'with', 'the', 'conviction', 'probably', 'of', 'her', 'indifference', ',', 'had', 'produced', 'this', 'very', 'natural', 'and', 'very', 'desirable', 'effect', '.', 'He', 'was', 'in', 'high', 'spirits', ';', 'as', 'ready', 'to', 'talk', 'and', 'laugh', 'as', 'ever', ',', 'and', 'seemed', 'delighted', 'to', 'speak', 'of', 'his', 'former', 'visit', ',', 'and', 'recur', 'to', 'old', 'stories', ':', 'and', 'he', 'was', 'not', 'without', 'agitation', '.', 'It', 'was', 'not', 'in', 'his', 'calmness', 'that', 'she', 'read', 'his', 'comparative', 'difference', '.', 'He', 'was', 'not', 'calm', ';', 'his', 'spirits', 'were', 'evidently', 'fluttered', ';', 'there', 'was', 'restlessness', 'about', 'him', '.', 'Lively', 'as', 'he', 'was', ',', 'it', 'seemed', 'a', 'liveliness']",b,[]
149,"['acquiescence', ',', 'or', 'proofs', 'of', 'defiance', '.', 'She', 'must', 'see', 'more', 'of', 'him', 'to', 'understand', 'his', 'ways', ';', 'at', 'present', 'she', 'only', 'felt', 'they', 'were', 'agreeable', '.', 'She', 'had', 'no', 'doubt', 'of', 'what', 'Mr.', 'Weston', 'was', 'often', 'thinking', 'about', '.', 'His', 'quick', 'eye', 'she', 'detected', 'again', 'and', 'again', 'glancing', 'towards', 'them', 'with', 'a', 'happy', 'expression', ';', 'and', 'even', ',', 'when', 'he', 'might', 'have', 'determined', 'not', 'to', 'look', ',', 'she', 'was', 'confident', 'that', 'he', 'was', 'often', 'listening', '.', 'Her', 'own', 'father', ""'s"", 'perfect', 'exemption', 'from', 'any', 'thought', 'of', 'the', 'kind', ',', 'the', 'entire', 'deficiency', 'in', 'him', 'of', 'all', 'such', 'sort', 'of']",b,[]
150,"['Mr.', 'Knightley', ""'s"", 'marrying', 'Jane', 'Fairfax', ',', 'or', 'any', 'body', 'else', ',', 'which', 'at', 'the', 'time', 'she', 'had', 'wholly', 'imputed', 'to', 'the', 'amiable', 'solicitude', 'of', 'the', 'sister', 'and', 'the', 'aunt', '.', 'This', 'proposal', 'of', 'his', ',', 'this', 'plan', 'of', 'marrying', 'and', 'continuing', 'at', 'Hartfield', '--', 'the', 'more', 'she', 'contemplated', 'it', ',', 'the', 'more', 'pleasing', 'it', 'became', '.', 'His', 'evils', 'seemed', 'to', 'lessen', ',', 'her', 'own', 'advantages', 'to', 'increase', ',', 'their', 'mutual', 'good', 'to', 'outweigh', 'every', 'drawback', '.', 'Such', 'a', 'companion', 'for', 'herself', 'in', 'the', 'periods', 'of', 'anxiety', 'and', 'cheerlessness', 'before', 'her', '!', '--', 'Such', 'a', 'partner', 'in', 'all', 'those', 'duties']",b,[]
